Format,LMUTelemetry v3
Version,1
Player,Damon Blackburn
TrackName,Circuit de Spa-Francorchamps
CarClass,GTE
CarName,Proton Competition #911:LM
SessionUTC,2025-11-21T10:50:24Z
LapTime [s],0.000
TrackLen [m],6981.600586
NumSectors,3
Sector1End [m],2327.200195
Sector2End [m],4654.400391
Sector3End [m],6981.600586
GameVersion,1.0
Event,Practice

LapDistance [m],Sector [int],Speed [km/h],EngineRevs [rpm],ThrottlePercentage [%],BrakePercentage [%],Steer [%],Gear [int],X [m],Z [m]
1396.062,0,244.00,8899.95,100.00,0.00,100.00,5,410.56,200.73
1396.062,0,243.32,8897.22,100.00,0.00,100.00,5,411.31,199.61
1409.607,0,244.28,8899.95,100.00,0.00,97.85,5,412.07,198.49
1409.607,0,243.84,8901.31,100.00,0.00,97.85,5,412.82,197.36
1409.607,0,243.62,8901.31,100.00,0.00,97.85,5,413.58,196.24
1409.607,0,243.62,8901.31,100.00,0.00,97.85,5,413.58,196.24
1409.607,0,244.52,8904.04,100.00,0.00,97.85,5,414.33,195.11
1409.607,0,243.79,8904.04,100.00,0.00,97.85,5,415.08,193.99
1409.607,0,243.98,8905.40,100.00,0.00,100.00,5,415.83,192.86
1409.607,0,244.60,8908.13,100.00,0.00,100.00,5,416.58,191.73
1409.607,0,243.54,8906.77,100.00,0.00,100.00,5,417.33,190.60
1409.607,0,244.37,8912.22,100.00,0.00,100.00,5,418.08,189.47
1409.607,0,244.44,8914.95,100.00,0.00,100.00,5,418.82,188.34
1423.183,0,243.72,8914.95,100.00,0.00,100.00,5,419.57,187.21
1423.183,0,244.76,8920.41,100.00,0.00,100.00,5,420.31,186.07
1423.183,0,244.42,8921.77,100.00,0.00,100.00,5,421.05,184.94
1423.183,0,243.96,8924.50,100.00,0.00,100.00,5,421.79,183.80
1423.183,0,245.10,8929.96,100.00,0.00,100.00,5,422.52,182.66
1423.183,0,244.17,8928.59,100.00,0.00,100.00,5,423.26,181.51
1423.183,0,244.18,8934.05,100.00,0.00,100.00,5,423.99,180.37
1423.183,0,245.22,8934.05,100.00,0.00,100.00,5,424.72,179.23
1423.183,0,244.20,8932.69,100.00,0.00,100.00,5,425.45,178.08
1423.183,0,244.81,8938.14,100.00,0.00,2.15,5,426.17,176.94
1436.783,0,245.03,8936.78,100.00,0.00,2.35,5,426.90,175.79
1436.783,0,244.11,8940.87,100.00,0.00,2.54,5,427.62,174.64
1436.783,0,245.21,8944.96,100.00,0.00,2.74,5,428.34,173.49
1436.783,0,245.06,8940.87,100.00,0.00,2.74,5,429.06,172.33
1436.783,0,244.46,8947.69,100.00,0.00,2.74,5,429.77,171.18
1436.783,0,245.74,8949.06,100.00,0.00,2.54,5,430.49,170.02
1436.783,0,245.03,8950.42,100.00,0.00,2.35,5,431.20,168.86
1436.783,0,244.76,8955.88,100.00,0.00,2.15,5,431.91,167.70
1436.783,0,245.99,8951.78,100.00,0.00,2.15,5,432.62,166.54
1436.783,0,244.73,8955.88,100.00,0.00,100.00,5,433.32,165.37
1450.422,0,244.83,8961.33,100.00,0.00,100.00,5,434.02,164.20
1450.422,0,246.23,8958.60,100.00,0.00,100.00,5,434.72,163.03
1450.422,0,244.93,8965.43,100.00,0.00,100.00,5,435.41,161.86
1450.422,0,245.61,8966.79,100.00,0.00,100.00,5,436.10,160.69
1450.422,0,245.77,8968.15,100.00,0.00,100.00,5,436.80,159.51
1450.422,0,244.72,8972.25,100.00,0.00,100.00,5,437.49,158.34
1450.422,0,244.72,8972.25,100.00,0.00,100.00,5,437.49,158.34
1450.422,0,246.12,8968.15,100.00,0.00,2.15,5,438.17,157.16
1450.422,0,245.82,8968.15,100.00,0.00,2.54,5,438.86,155.98
1450.422,0,245.03,8973.61,100.00,0.00,2.94,5,439.55,154.81
1450.422,0,246.69,8968.15,100.00,0.00,3.33,5,440.23,153.63
1464.151,0,245.69,8973.61,100.00,0.00,3.52,5,440.91,152.44
1464.151,0,245.08,8977.70,100.00,0.00,3.72,5,441.59,151.26
1464.151,0,246.68,8980.43,100.00,0.00,3.52,5,442.26,150.07
1464.151,0,245.38,8987.25,100.00,0.00,3.33,5,442.93,148.88
1464.151,0,245.42,8991.35,100.00,0.00,2.94,5,443.59,147.69
1464.151,0,246.60,8992.71,100.00,0.00,2.74,5,444.25,146.49
1464.151,0,245.18,8998.17,100.00,0.00,2.54,5,444.90,145.30
1464.151,0,246.07,8995.44,100.00,0.00,2.74,5,445.55,144.10
1464.151,0,246.45,8996.80,100.00,0.00,2.94,5,446.20,142.90
1464.151,0,245.22,8998.17,100.00,0.00,3.13,5,446.85,141.70
1477.864,0,246.86,8995.44,100.00,0.00,3.33,5,447.49,140.49
1477.864,0,246.44,9003.62,100.00,0.00,3.52,5,448.13,139.28
1477.864,0,245.15,8999.53,100.00,0.00,3.72,5,448.77,138.08
1477.864,0,247.11,9003.62,100.00,0.00,3.52,5,449.40,136.87
1477.864,0,246.14,9009.08,100.00,0.00,3.52,5,450.03,135.65
1477.864,0,245.78,9004.99,100.00,0.00,3.13,5,450.65,134.44
1477.864,0,247.39,9007.72,100.00,0.00,2.94,5,451.27,133.22
1477.864,0,245.94,9013.17,100.00,0.00,2.74,5,451.89,132.00
1477.864,0,246.09,9010.44,100.00,0.00,2.74,5,452.50,130.77
1477.864,0,247.60,9015.90,100.00,0.00,2.94,5,453.11,129.55
1491.645,0,245.59,9015.90,100.00,0.00,3.13,5,453.71,128.32
1491.645,0,246.55,9017.26,100.00,0.00,3.33,5,454.31,127.09
1491.645,0,247.35,9018.63,100.00,0.00,3.72,5,454.91,125.86
1491.645,0,245.90,9014.54,100.00,0.00,3.91,5,455.51,124.63
1491.645,0,245.90,9014.54,100.00,0.00,3.91,5,455.51,124.63
1491.645,0,247.01,9018.63,100.00,0.00,3.91,5,456.10,123.40
1491.645,0,246.93,9024.09,100.00,0.00,3.91,5,456.69,122.16
1491.645,0,245.94,9018.63,100.00,0.00,3.72,5,457.28,120.92
1491.645,0,247.51,9021.36,100.00,0.00,3.52,5,457.85,119.68
1491.645,0,246.63,9025.45,100.00,0.00,3.13,5,458.43,118.44
1491.645,0,246.05,9026.81,100.00,0.00,2.94,5,459.00,117.19
1505.467,0,248.06,9033.64,100.00,0.00,2.74,5,459.56,115.95
1505.467,0,246.37,9030.91,100.00,0.00,2.54,5,460.12,114.69
1505.467,0,246.30,9033.64,100.00,0.00,2.35,5,460.68,113.44
1505.467,0,248.05,9035.00,100.00,0.00,2.15,5,461.23,112.19
1505.467,0,246.57,9030.91,100.00,0.00,100.00,5,461.77,110.93
1505.467,0,246.71,9032.27,100.00,0.00,100.00,5,462.32,109.67
1505.467,0,248.08,9035.00,100.00,0.00,100.00,5,462.86,108.41
1505.467,0,246.45,9029.54,100.00,0.00,100.00,5,463.40,107.15
1505.467,0,247.28,9036.36,100.00,0.00,2.15,5,463.93,105.89
1505.467,0,247.80,9030.91,100.00,0.00,2.35,5,464.47,104.62
1519.213,0,246.23,9032.27,100.00,0.00,2.54,5,465.00,103.36
1519.213,0,247.63,9037.73,100.00,0.00,2.54,5,465.53,102.09
1519.213,0,247.67,9030.91,100.00,0.00,2.54,5,466.05,100.83
1519.213,0,246.43,9035.00,100.00,0.00,2.54,5,466.58,99.56
1519.213,0,248.03,9040.46,100.00,0.00,2.54,5,467.10,98.29
1519.213,0,247.48,9037.73,100.00,0.00,2.54,5,467.61,97.02
1519.213,0,247.48,9037.73,100.00,0.00,2.54,5,467.61,97.02
1519.213,0,246.50,9045.91,100.00,0.00,2.54,5,468.13,95.74
1519.213,0,248.55,9045.91,100.00,0.00,2.35,5,468.64,94.47
1519.213,0,247.08,9047.28,100.00,0.00,2.35,5,469.14,93.19
1519.213,0,246.69,9051.37,100.00,0.00,2.15,5,469.65,91.92
1532.953,0,248.59,9048.64,100.00,0.00,2.15,5,470.15,90.64
1532.953,0,247.33,9047.28,100.00,0.00,2.15,5,470.65,89.36
1532.953,0,247.09,9052.73,100.00,0.00,2.15,5,471.15,88.08
1532.953,0,248.79,9047.28,100.00,0.00,2.15,5,471.65,86.80
1532.953,0,246.93,9051.37,100.00,0.00,2.15,5,472.15,85.52
1532.953,0,247.50,9052.73,100.00,0.00,2.15,5,472.64,84.24
1532.953,0,248.48,9047.28,100.00,0.00,2.15,5,473.14,82.96
1532.953,0,245.28,8917.68,0.00,0.00,2.15,0,473.63,81.68
1532.953,0,245.70,8655.76,0.00,0.00,2.15,0,474.12,80.40
1532.953,0,245.63,8399.29,0.00,0.00,2.15,0,474.61,79.13
1546.676,0,244.14,8149.64,0.00,0.00,2.15,0,475.09,77.86
1546.676,0,246.80,7947.74,11.11,0.00,100.00,6,475.57,76.59
1546.676,0,247.27,7969.57,100.00,0.00,100.00,6,476.05,75.31
1546.676,0,245.86,7977.76,100.00,0.00,100.00,6,476.53,74.04
1546.676,0,248.01,7975.03,100.00,0.00,100.00,6,477.00,72.76
1546.676,0,247.25,7979.12,100.00,0.00,100.00,6,477.48,71.48
1546.676,0,246.28,7979.12,100.00,0.00,100.00,6,477.95,70.19
1546.676,0,248.12,7979.12,100.00,0.00,100.00,6,478.42,68.91
1546.676,0,246.66,7984.58,100.00,0.00,100.00,6,478.89,67.62
1546.676,0,247.01,7979.12,100.00,0.00,100.00,6,479.36,66.33
1560.362,0,248.27,7981.85,100.00,0.00,100.00,6,479.82,65.04
1560.362,0,246.58,7985.94,100.00,0.00,100.00,6,480.29,63.75
1560.362,0,247.23,7981.85,100.00,0.00,100.00,6,480.75,62.46
1560.362,0,248.09,7985.94,100.00,0.00,100.00,6,481.22,61.17
1560.362,0,246.60,7984.58,100.00,0.00,100.00,6,481.68,59.88
1560.362,0,246.60,7984.58,100.00,0.00,100.00,6,481.68,59.88
1560.362,0,247.97,7988.67,100.00,0.00,100.00,6,482.60,57.29
1560.362,0,246.76,7985.94,100.00,0.00,100.00,6,483.07,56.00
1560.362,0,246.76,7985.94,100.00,0.00,100.00,6,483.07,56.00
1560.362,0,248.39,7985.94,100.00,0.00,97.85,6,483.53,54.71
1560.362,0,247.63,7992.76,100.00,0.00,78.28,6,483.99,53.41
1574.101,0,246.92,7990.03,100.00,0.00,58.71,6,484.45,52.12
1574.101,0,248.70,7992.76,100.00,0.00,39.14,6,484.91,50.82
1574.101,0,247.44,7994.13,100.00,0.00,39.14,6,485.37,49.53
1574.101,0,247.17,7992.76,100.00,0.00,39.14,6,485.83,48.23
1574.101,0,248.97,7996.85,100.00,0.00,39.14,6,486.29,46.94
1574.101,0,247.19,7996.85,100.00,0.00,39.14,6,486.75,45.64
1574.101,0,247.56,7998.22,100.00,0.00,39.14,6,487.22,44.35
1574.101,0,248.86,8000.95,100.00,0.00,39.14,6,487.68,43.05
1574.101,0,247.26,8000.95,100.00,0.00,39.14,6,488.15,41.75
1574.101,0,247.79,8003.67,100.00,0.00,39.14,6,488.61,40.46
1587.853,0,248.78,8005.04,100.00,0.00,39.14,6,489.08,39.16
1587.853,0,247.40,8003.67,100.00,0.00,58.71,6,489.54,37.87
1587.853,0,248.57,8007.77,100.00,0.00,58.71,6,490.01,36.57
1587.853,0,248.77,8007.77,100.00,0.00,58.71,6,490.47,35.28
1587.853,0,247.43,8010.50,100.00,0.00,58.71,6,490.94,33.98
1587.853,0,249.01,8011.86,100.00,0.00,58.71,6,491.41,32.68
1587.853,0,248.37,8013.22,100.00,0.00,78.28,6,491.87,31.38
1587.853,0,247.55,8011.86,100.00,0.00,78.28,6,492.34,30.09
1587.853,0,247.55,8011.86,100.00,0.00,78.28,6,492.34,30.09
1587.853,0,249.08,8017.32,100.00,0.00,58.71,6,492.80,28.79
1587.853,0,248.27,8015.95,100.00,0.00,58.71,6,493.27,27.49
1601.641,0,247.81,8020.05,100.00,0.00,58.71,6,493.73,26.19
1601.641,0,249.30,8021.41,100.00,0.00,58.71,6,494.19,24.89
1601.641,0,248.12,8020.05,100.00,0.00,39.14,6,494.65,23.60
1601.641,0,248.29,8024.14,100.00,0.00,39.14,6,495.12,22.30
1601.641,0,249.39,8024.14,100.00,0.00,39.14,6,495.58,21.00
1601.641,0,248.07,8024.14,100.00,0.00,39.14,6,496.04,19.70
1601.641,0,248.33,8029.59,100.00,0.00,39.14,6,496.50,18.40
1601.641,0,249.50,8028.23,100.00,0.00,39.14,6,496.95,17.10
1601.641,0,248.22,8029.59,100.00,0.00,39.14,6,497.41,15.79
1601.641,0,248.86,8035.05,100.00,0.00,39.14,6,497.87,14.49
1615.444,0,249.68,8030.96,100.00,0.00,39.14,6,498.33,13.19
1615.444,0,248.25,8035.05,100.00,0.00,39.14,6,498.78,11.88
1615.444,0,249.21,8036.42,100.00,0.00,39.14,6,499.24,10.58
1615.444,0,249.45,8035.05,100.00,0.00,39.14,6,499.70,9.27
1615.444,0,248.42,8039.14,100.00,0.00,39.14,6,500.16,7.97
1615.444,0,249.52,8039.14,100.00,0.00,39.14,6,500.61,6.66
1615.444,0,249.39,8039.14,100.00,0.00,39.14,6,501.07,5.36
1615.444,0,248.39,8043.24,100.00,0.00,39.14,6,501.53,4.05
1615.444,0,250.04,8044.60,100.00,0.00,39.14,6,501.98,2.75
1615.444,0,249.32,8045.96,100.00,0.00,39.14,6,502.44,1.44
1629.295,0,248.61,8050.06,100.00,0.00,39.14,6,502.90,0.13
1629.295,0,250.47,8048.69,100.00,0.00,39.14,6,503.35,-1.17
1629.295,0,249.01,8051.42,100.00,0.00,58.71,6,503.81,-2.48
1629.295,0,248.97,8052.79,100.00,0.00,58.71,6,504.27,-3.79
1629.295,0,250.50,8051.42,100.00,0.00,58.71,6,504.72,-5.10
1629.295,0,249.26,8054.15,100.00,0.00,58.71,6,505.18,-6.41
1629.295,0,249.46,8054.15,100.00,0.00,39.14,6,505.63,-7.72
1629.295,0,250.60,8052.79,100.00,0.00,39.14,6,506.09,-9.03
1629.295,0,248.96,8058.24,100.00,0.00,19.57,6,506.55,-10.34
1629.295,0,249.43,8056.88,100.00,0.00,19.57,6,507.00,-11.64
1643.183,0,250.60,8056.88,100.00,0.00,19.57,6,507.45,-12.95
1643.183,0,249.07,8062.34,100.00,0.00,19.57,6,507.91,-14.26
1643.183,0,249.93,8063.70,100.00,0.00,0.00,6,508.36,-15.57
1643.183,0,250.43,8063.70,100.00,0.00,19.57,6,508.82,-16.88
1643.183,0,249.00,8066.43,100.00,0.00,19.57,6,509.27,-18.19
1643.183,0,250.22,8067.79,100.00,0.00,19.57,6,509.73,-19.50
1643.183,0,250.64,8069.16,100.00,0.00,19.57,6,510.18,-20.81
1643.183,0,249.15,8070.52,100.00,0.00,19.57,6,510.64,-22.13
1643.183,0,250.75,8070.52,100.00,0.00,19.57,6,511.09,-23.44
1643.183,0,250.40,8074.61,100.00,0.00,19.57,6,511.55,-24.75
1657.074,0,249.26,8074.61,100.00,0.00,19.57,6,512.00,-26.06
1657.074,0,250.93,8074.61,100.00,0.00,19.57,6,512.45,-27.37
1657.074,0,250.93,8074.61,100.00,0.00,19.57,6,512.45,-27.37
1657.074,0,250.26,8077.34,100.00,0.00,19.57,6,512.91,-28.68
1657.074,0,249.37,8077.34,100.00,0.00,19.57,6,513.36,-30.00
1657.074,0,251.29,8077.34,100.00,0.00,19.57,6,513.81,-31.31
1657.074,0,250.04,8080.07,100.00,0.00,19.57,6,514.26,-32.62
1657.074,0,249.33,8082.80,100.00,0.00,19.57,6,514.71,-33.94
1657.074,0,251.71,8081.43,100.00,0.00,39.14,6,515.16,-35.25
1657.074,0,250.25,8082.80,100.00,0.00,39.14,6,515.62,-36.57
1657.074,0,250.07,8082.80,100.00,0.00,39.14,6,516.07,-37.88
1670.967,0,251.52,8084.16,100.00,0.00,19.57,6,516.52,-39.20
1670.967,0,250.03,8084.16,100.00,0.00,19.57,6,516.97,-40.51
1670.967,0,250.13,8086.89,100.00,0.00,19.57,6,517.41,-41.83
1670.967,0,251.41,8089.62,100.00,0.00,19.57,6,517.86,-43.14
1670.967,0,249.95,8089.62,100.00,0.00,19.57,6,518.31,-44.46
1670.967,0,250.71,8089.62,100.00,0.00,19.57,6,518.76,-45.78
1670.967,0,251.52,8093.71,100.00,0.00,19.57,6,519.21,-47.09
1670.967,0,250.03,8093.71,100.00,0.00,19.57,6,519.65,-48.41
1670.967,0,250.96,8096.44,100.00,0.00,19.57,6,520.10,-49.73
1670.967,0,251.40,8096.44,100.00,0.00,19.57,6,520.55,-51.05
1684.881,0,249.87,8099.17,100.00,0.00,19.57,6,520.99,-52.37
1684.881,0,251.18,8100.53,100.00,0.00,19.57,6,521.44,-53.69
1684.881,0,251.33,8100.53,100.00,0.00,19.57,6,521.89,-55.00
1684.881,0,250.12,8101.90,100.00,0.00,19.57,6,522.33,-56.32
1684.881,0,250.12,8101.90,100.00,0.00,19.57,6,522.78,-57.64
1684.881,0,251.50,8103.26,100.00,0.00,0.00,6,523.23,-58.96
1684.881,0,250.07,8104.62,100.00,0.00,19.57,6,523.67,-60.27
1684.881,0,251.74,8103.26,100.00,0.00,0.00,6,524.12,-61.59
1684.881,0,251.74,8103.26,100.00,0.00,0.00,6,524.12,-61.59
1684.881,0,251.74,8103.26,100.00,0.00,0.00,6,524.57,-62.91
1684.881,0,250.53,8105.99,100.00,0.00,19.57,6,525.01,-64.23
1698.822,0,251.89,8107.35,100.00,0.00,0.00,6,525.46,-65.55
1698.822,0,251.39,8108.72,100.00,0.00,0.00,6,525.91,-66.87
1698.822,0,250.64,8111.45,100.00,0.00,0.00,6,526.36,-68.20
1698.822,0,252.20,8111.45,100.00,0.00,0.00,6,526.81,-69.52
1698.822,0,251.46,8111.45,100.00,0.00,0.00,6,527.25,-70.84
1698.822,0,250.64,8116.90,100.00,0.00,0.00,6,527.70,-72.16
1698.822,0,252.38,8115.54,100.00,0.00,0.00,6,528.15,-73.49
1698.822,0,251.25,8116.90,100.00,0.00,0.00,6,528.60,-74.81
1698.822,0,250.76,8120.99,100.00,0.00,0.00,6,529.05,-76.13
1698.822,0,252.46,8119.63,100.00,0.00,0.00,6,529.50,-77.45
1712.815,0,251.32,8120.99,100.00,0.00,0.00,6,529.94,-78.78
1712.815,0,251.01,8123.72,100.00,0.00,0.00,6,530.39,-80.10
1712.815,0,252.83,8122.36,100.00,0.00,0.00,6,530.84,-81.42
1712.815,0,251.44,8123.72,100.00,0.00,0.00,6,531.29,-82.74
1712.815,0,251.37,8125.09,100.00,0.00,19.57,6,531.74,-84.07
1712.815,0,252.36,8127.82,100.00,0.00,19.57,6,532.19,-85.39
1712.815,0,251.25,8129.18,100.00,0.00,19.57,6,532.63,-86.72
1712.815,0,251.61,8127.82,100.00,0.00,19.57,6,533.08,-88.04
1712.815,0,252.71,8126.45,100.00,0.00,19.57,6,533.53,-89.36
1712.815,0,251.21,8130.54,100.00,0.00,19.57,6,533.98,-90.69
1726.815,0,251.78,8131.91,100.00,0.00,19.57,6,534.42,-92.01
1726.815,0,251.78,8131.91,100.00,0.00,19.57,6,534.42,-92.01
1726.815,0,252.92,8131.91,100.00,0.00,0.00,6,534.87,-93.34
1726.815,0,251.46,8133.27,100.00,0.00,0.00,6,535.32,-94.66
1726.815,0,252.18,8134.64,100.00,0.00,0.00,6,535.76,-95.99
1726.815,0,252.46,8134.64,100.00,0.00,-19.57,6,536.21,-97.31
1726.815,0,251.22,8138.73,100.00,0.00,0.00,6,536.66,-98.64
1726.815,0,252.46,8140.09,100.00,0.00,0.00,6,537.11,-99.96
1726.815,0,252.92,8138.73,100.00,0.00,0.00,6,537.56,-101.29
1726.815,0,251.50,8141.46,100.00,0.00,0.00,6,538.00,-102.61
1726.815,0,252.78,8138.73,100.00,0.00,0.00,6,538.45,-103.94
1740.827,0,253.03,8140.09,100.00,0.00,0.00,6,538.90,-105.27
1740.827,0,251.57,8144.19,100.00,0.00,0.00,6,539.35,-106.60
1740.827,0,252.92,8142.82,100.00,0.00,0.00,6,539.80,-107.92
1740.827,0,252.82,8145.55,100.00,0.00,0.00,6,540.25,-109.25
1740.827,0,251.57,8146.91,100.00,0.00,19.57,6,540.69,-110.58
1740.827,0,253.03,8146.91,100.00,0.00,0.00,6,541.14,-111.90
1740.827,0,252.78,8148.28,100.00,0.00,19.57,6,541.59,-113.23
1740.827,0,251.68,8151.01,100.00,0.00,0.00,6,542.04,-114.56
1740.827,0,253.21,8149.64,100.00,0.00,0.00,6,542.49,-115.89
1740.827,0,253.21,8149.64,100.00,0.00,0.00,6,542.49,-115.89
1740.827,0,252.88,8151.01,100.00,0.00,19.57,6,542.94,-117.21
1754.851,0,251.53,8153.74,100.00,0.00,19.57,6,543.39,-118.54
1754.851,0,252.96,8155.10,100.00,0.00,19.57,6,544.28,-121.20
1754.851,0,252.96,8155.10,100.00,0.00,19.57,6,544.28,-121.20
1754.851,0,251.75,8157.83,100.00,0.00,19.57,6,544.73,-122.53
1754.851,0,253.50,8159.19,100.00,0.00,19.57,6,545.18,-123.85
1754.851,0,252.89,8160.56,100.00,0.00,19.57,6,545.63,-125.18
1754.851,0,252.04,8161.92,100.00,0.00,19.57,6,546.08,-126.51
1754.851,0,253.81,8160.56,100.00,0.00,19.57,6,546.52,-127.84
1754.851,0,252.74,8160.56,100.00,0.00,19.57,6,546.97,-129.17
1754.851,0,252.27,8160.56,100.00,0.00,19.57,6,547.42,-130.50
1768.891,0,253.72,8160.56,100.00,0.00,19.57,6,547.87,-131.83
1768.891,0,252.66,8161.92,100.00,0.00,19.57,6,548.31,-133.17
1768.891,0,252.29,8163.28,100.00,0.00,19.57,6,548.76,-134.50
1768.891,0,254.03,8164.65,100.00,0.00,39.14,6,549.21,-135.83
1768.891,0,252.65,8166.01,100.00,0.00,39.14,6,549.65,-137.16
1768.891,0,252.47,8167.38,100.00,0.00,39.14,6,550.10,-138.49
1768.891,0,253.86,8170.11,100.00,0.00,39.14,6,550.54,-139.82
1768.891,0,252.80,8168.74,100.00,0.00,39.14,6,550.99,-141.16
1768.891,0,252.49,8174.20,100.00,0.00,19.57,6,551.43,-142.49
1768.891,0,254.06,8174.20,100.00,0.00,0.00,6,551.88,-143.82
1782.950,0,252.82,8175.56,100.00,0.00,0.00,6,552.32,-145.15
1782.950,0,252.72,8178.29,100.00,0.00,0.00,6,552.76,-146.48
1782.950,0,254.18,8176.93,100.00,0.00,0.00,6,553.20,-147.82
1782.950,0,253.04,8178.29,100.00,0.00,0.00,6,553.65,-149.15
1782.950,0,252.80,8179.66,100.00,0.00,0.00,6,554.09,-150.49
1782.950,0,254.74,8178.29,100.00,0.00,19.57,6,554.53,-151.82
1782.950,0,254.74,8178.29,100.00,0.00,19.57,6,554.53,-151.82
1782.950,0,253.05,8179.66,100.00,0.00,39.14,6,555.42,-154.49
1782.950,0,253.05,8179.66,100.00,0.00,39.14,6,555.42,-154.49
1782.950,0,252.83,8181.02,100.00,0.00,39.14,6,556.31,-157.16
1797.016,0,252.80,8181.02,100.00,0.00,39.14,6,556.75,-158.50
1797.016,0,254.60,8181.02,100.00,0.00,19.57,6,557.19,-159.83
1797.016,0,254.60,8181.02,100.00,0.00,19.57,6,557.19,-159.83
1797.016,0,252.80,8183.75,100.00,0.00,19.57,6,557.63,-161.17
1797.016,0,253.30,8185.11,100.00,0.00,19.57,6,558.07,-162.50
1797.016,0,254.55,8186.48,100.00,0.00,19.57,6,558.51,-163.84
1797.016,0,252.95,8190.57,100.00,0.00,19.57,6,558.95,-165.17
1797.016,0,253.35,8190.57,100.00,0.00,19.57,6,559.39,-166.51
1797.016,0,254.49,8190.57,100.00,0.00,39.14,6,559.83,-167.85
1797.016,0,252.99,8196.03,100.00,0.00,39.14,6,560.27,-169.19
1797.016,0,253.56,8194.66,100.00,0.00,39.14,6,560.71,-170.52
1811.099,0,254.58,8193.30,100.00,0.00,39.14,6,561.15,-171.86
1811.099,0,253.31,8193.30,100.00,0.00,39.14,6,561.59,-173.20
1811.099,0,253.76,8194.66,100.00,0.00,19.57,6,562.03,-174.54
1811.099,0,254.83,8193.30,100.00,0.00,0.00,6,562.47,-175.88
1811.099,0,253.33,8196.03,100.00,0.00,0.00,6,562.91,-177.22
1811.099,0,253.94,8197.39,100.00,0.00,-19.57,6,563.35,-178.56
1811.099,0,254.55,8198.75,100.00,0.00,0.00,6,563.79,-179.90
1811.099,0,253.17,8201.48,100.00,0.00,0.00,6,564.23,-181.24
1811.099,0,254.13,8202.85,100.00,0.00,0.00,6,564.67,-182.58
1811.099,0,254.74,8205.57,100.00,0.00,0.00,6,565.11,-183.92
1825.214,0,253.32,8205.57,100.00,0.00,0.00,6,565.55,-185.26
1825.214,0,254.11,8205.57,100.00,0.00,0.00,6,565.99,-186.60
1825.214,0,254.85,8205.57,100.00,0.00,0.00,6,566.43,-187.94
1825.214,0,253.60,8208.30,100.00,0.00,-19.57,6,566.87,-189.28
1825.214,0,254.56,8206.94,100.00,0.00,-19.57,6,567.31,-190.62
1825.214,0,253.64,8211.03,100.00,0.00,-19.57,6,568.19,-193.30
1825.214,0,254.42,8209.67,100.00,0.00,-39.14,6,568.64,-194.64
1825.214,0,255.20,8209.67,100.00,0.00,-39.14,6,569.08,-195.98
1825.214,0,253.28,8216.49,100.00,0.00,-39.14,6,569.53,-197.32
1839.343,0,254.42,8215.12,100.00,0.00,-19.57,6,569.97,-198.66
1839.343,0,255.27,8212.40,100.00,0.00,-19.57,6,570.42,-200.00
1839.343,0,253.96,8211.03,100.00,0.00,0.00,6,570.86,-201.35
1839.343,0,254.56,8215.12,100.00,0.00,19.57,6,571.31,-202.69
1839.343,0,254.56,8215.12,100.00,0.00,19.57,6,571.31,-202.69
1839.343,0,255.41,8215.12,100.00,0.00,39.14,6,571.75,-204.03
1839.343,0,253.82,8217.85,100.00,0.00,39.14,6,572.20,-205.37
1839.343,0,254.62,8217.85,100.00,0.00,39.14,6,572.65,-206.71
1839.343,0,255.22,8220.58,100.00,0.00,19.57,6,573.09,-208.05
1839.343,0,254.19,8221.94,100.00,0.00,19.57,6,573.54,-209.40
1839.343,0,254.79,8226.04,100.00,0.00,0.00,6,573.98,-210.74
1853.497,0,255.67,8221.94,100.00,0.00,0.00,6,574.42,-212.08
1853.497,0,253.97,8223.31,100.00,0.00,-19.57,6,574.87,-213.42
1853.497,0,255.10,8221.94,100.00,0.00,-19.57,6,575.31,-214.77
1853.497,0,255.30,8223.31,100.00,0.00,-19.57,6,575.75,-216.11
1853.497,0,254.37,8221.94,100.00,0.00,-19.57,6,576.20,-217.45
1853.497,0,255.22,8221.94,100.00,0.00,-19.57,6,576.64,-218.80
1853.497,0,255.43,8221.94,100.00,0.00,-19.57,6,577.08,-220.14
1853.497,0,253.79,8227.40,100.00,0.00,-19.57,6,577.52,-221.49
1853.497,0,255.04,8228.77,100.00,0.00,0.00,6,577.97,-222.83
1853.497,0,255.72,8226.04,100.00,0.00,0.00,6,578.41,-224.17
1867.663,0,254.19,8230.13,100.00,0.00,0.00,6,578.85,-225.52
1867.663,0,255.05,8232.86,100.00,0.00,0.00,6,579.30,-226.86
1867.663,0,255.63,8234.22,100.00,0.00,0.00,6,579.74,-228.20
1867.663,0,254.29,8234.22,100.00,0.00,0.00,6,580.19,-229.55
1867.663,0,255.18,8236.95,100.00,0.00,0.00,6,580.63,-230.89
1867.663,0,255.86,8236.95,100.00,0.00,19.57,6,581.08,-232.23
1867.663,0,255.86,8236.95,100.00,0.00,19.57,6,581.08,-232.23
1867.663,0,254.44,8239.68,100.00,0.00,19.57,6,581.52,-233.58
1867.663,0,255.40,8241.04,100.00,0.00,19.57,6,581.97,-234.92
1867.663,0,254.46,8239.68,100.00,0.00,19.57,6,582.86,-237.61
1867.663,0,254.46,8239.68,100.00,0.00,19.57,6,582.86,-237.61
1881.832,0,255.35,8238.31,100.00,0.00,19.57,6,583.30,-238.96
1881.832,0,255.77,8239.68,100.00,0.00,19.57,6,583.75,-240.30
